Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
127128341,9/2/2021 20:59,9/2/2021 21:03,70743,223,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,Subscriber
127128351,9/2/2021 21:01,9/2/2021 21:15,70322,873,1033,Ivy St & Walnut St   ,1031,Maryland Ave & Ellsworth Ave,Subscriber
127128361,9/2/2021 21:02,9/2/2021 21:21,71224,1136,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,Subscriber
127128365,9/2/2021 21:02,9/2/2021 21:35,70818,1975,1060,Penn Ave & 29th St,1048,S 18th St & Sidney St,Subscriber
127128371,9/2/2021 21:03,9/2/2021 21:19,70660,1009,,BIKE 70660,49691,Liberty Ave & 6th St,Customer
127128373,9/2/2021 21:03,9/2/2021 21:26,70906,1368,1072,Glasshouse,1002,Third Ave & Wood St,Customer
127128375,9/2/2021 21:03,9/2/2021 21:10,70965,413,49271,S Craig St & 5th Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127128400,9/2/2021 21:06,9/2/2021 23:19,70553,7996,,BIKE 70553,1032,Walnut St & College St,Subscriber
127128408,9/2/2021 21:07,9/2/2021 21:19,71223,686,1072,Glasshouse,1002,Third Ave & Wood St,Customer
127128410,9/2/2021 21:08,9/2/2021 21:30,70902,1358,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
127128428,9/2/2021 21:10,9/2/2021 21:15,70101,297,1088,Frazier St & Dawson St,1088,Frazier St & Dawson St,Subscriber
127128430,9/2/2021 21:10,9/3/2021 8:29,70564,40756,1015,Federal St & E North Ave,1016,17th St & Penn Ave,Customer
127128434,9/2/2021 21:10,9/3/2021 12:48,70609,56254,,BIKE 70609,,BIKE 70609,Customer
127128482,9/2/2021 21:16,9/2/2021 21:21,70838,253,1027,Shady Ave & Ellsworth Ave,1029,Alder St & S Highland Ave,Subscriber
127128483,9/2/2021 21:16,9/2/2021 21:28,70674,672,1041,Fifth Ave & S Bouquet St,1048,S 18th St & Sidney St,Customer
127128490,9/2/2021 21:18,9/2/2021 21:55,70767,2242,1045,S 27th St & Sidney St. (Southside Works),1093,S Bouquet Ave & Sennott St,Customer
127128491,9/2/2021 21:18,9/2/2021 21:50,71229,1892,1046,S 25th St & E Carson St,49881,Arch St & Jacksonia St,Customer
127128499,9/2/2021 21:19,9/2/2021 21:44,70672,1499,1019,42nd St & Butler St,1056,Wood St & Sixth Ave,Customer
127128501,9/2/2021 21:19,9/2/2021 21:56,70347,2240,1045,S 27th St & Sidney St. (Southside Works),1093,S Bouquet Ave & Sennott St,Customer
127128512,9/2/2021 21:21,9/2/2021 21:29,70149,475,,BIKE 70149,1038,Boulevard of the Allies & Parkview Ave,Subscriber
127128542,9/2/2021 21:26,9/2/2021 21:30,70785,225,1093,S Bouquet Ave & Sennott St,1044,Zulema St & Coltart Ave,Subscriber
127128566,9/2/2021 21:30,9/2/2021 22:08,70657,2290,49611,24th St & Smallman St,49611,24th St & Smallman St,Customer
127128576,9/2/2021 21:32,9/2/2021 21:37,70604,293,,BIKE 70604,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
127128590,9/2/2021 21:34,9/2/2021 21:38,70814,273,1017,21st St & Penn Ave,1010,10th St & Penn Ave,Subscriber
127128606,9/2/2021 21:36,9/3/2021 14:42,70771,61559,,BIKE 70771,,BIKE 70771,Customer
127128620,9/2/2021 21:39,9/2/2021 22:11,71204,1908,49691,Liberty Ave & 6th St,49561,Butler St & 48th St,Customer
127128621,9/2/2021 21:39,9/3/2021 11:06,71234,48444,1012,North Shore Trail & Fort Duquesne Bridge,1049,S 12th St & E Carson St,Customer
127128624,9/2/2021 21:39,9/2/2021 22:10,70660,1851,49691,Liberty Ave & 6th St,49561,Butler St & 48th St,Customer
127128704,9/2/2021 21:50,9/2/2021 22:19,70965,1733,1093,S Bouquet Ave & Sennott St,49301,Centre Ave & N Craig St,Customer
127128744,9/2/2021 21:57,9/2/2021 22:01,70977,250,49271,S Craig St & 5th Ave,49301,Centre Ave & N Craig St,Subscriber
127128784,9/2/2021 22:03,9/2/2021 22:10,70854,400,1029,Alder St & S Highland Ave,,BIKE 70854,Subscriber
127128804,9/2/2021 22:08,9/2/2021 22:15,70899,434,1033,Ivy St & Walnut St   ,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
127128923,9/2/2021 22:28,9/2/2021 22:58,70612,1768,1034,Ellsworth Ave & N Neville St,1093,S Bouquet Ave & Sennott St,Subscriber
127128947,9/2/2021 22:32,9/2/2021 22:43,70965,625,49301,Centre Ave & N Craig St,1039,Atwood St & Bates St,Subscriber
127129014,9/2/2021 22:41,9/2/2021 23:07,70983,1582,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
127129231,9/2/2021 23:02,9/2/2021 23:50,70037,2863,1037,Frew St & Schenley Dr,49301,Centre Ave & N Craig St,Customer
127129233,9/2/2021 23:03,9/2/2021 23:07,70260,266,,BIKE 70260,,BIKE 70260,Customer
127129255,9/2/2021 23:05,9/2/2021 23:52,70864,2807,,BIKE 70864,49301,Centre Ave & N Craig St,Customer
127129265,9/2/2021 23:06,9/2/2021 23:23,70612,994,1093,S Bouquet Ave & Sennott St,1043,S Millvale Ave & Centre Ave,Subscriber
127129268,9/2/2021 23:06,9/2/2021 23:28,70767,1314,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Customer
127129332,9/2/2021 23:14,9/2/2021 23:49,70277,2093,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),49301,Centre Ave & N Craig St,Customer
127129375,9/2/2021 23:18,9/2/2021 23:32,70149,795,1038,Boulevard of the Allies & Parkview Ave,49301,Centre Ave & N Craig St,Subscriber
127130100,9/3/2021 0:08,9/3/2021 0:18,70899,614,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1033,Ivy St & Walnut St   ,Subscriber
127130125,9/3/2021 0:09,9/3/2021 0:25,70505,996,1099,Forbes Ave & S Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
127130556,9/3/2021 0:27,9/3/2021 0:38,70855,701,49271,S Craig St & 5th Ave,49441,Roup Ave & Friendship Ave,Customer
127131349,9/3/2021 0:51,9/3/2021 0:52,70767,93,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Subscriber
127131391,9/3/2021 0:52,9/3/2021 1:00,70347,518,1093,S Bouquet Ave & Sennott St,49301,Centre Ave & N Craig St,Customer
127132023,9/3/2021 1:08,9/3/2021 1:13,70854,304,,BIKE 70854,,BIKE 70854,Subscriber
127133881,9/3/2021 1:35,9/3/2021 1:43,71207,453,1084,Hot Metal St & Tunnel Blvd,1086,Technology Dr & Bates St ,Subscriber
127135490,9/3/2021 1:53,9/3/2021 2:22,70796,1739,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
127146680,9/3/2021 4:31,9/3/2021 4:50,70831,1120,1032,Walnut St & College St,1066,N Homewood Ave & Finance St (Homewood Station),Customer
127146941,9/3/2021 4:35,9/3/2021 4:42,70854,397,,BIKE 70854,1024,S Negley Ave & Baum Blvd,Subscriber
127148862,9/3/2021 5:04,9/3/2021 6:20,70625,4571,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
127149934,9/3/2021 5:20,9/3/2021 5:44,70927,1460,1000,Liberty Ave & Stanwix St,49951,Butler St & 36th St,Subscriber
127151831,9/3/2021 5:45,9/3/2021 5:52,70605,471,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
127152024,9/3/2021 5:47,9/3/2021 6:01,71224,848,1032,Walnut St & College St,1068,Forbes Ave & Murray Ave,Customer
127152081,9/3/2021 5:47,9/3/2021 5:58,70801,643,1060,Penn Ave & 29th St,49641,11th St & Penn Ave,Subscriber
127152946,9/3/2021 5:58,9/3/2021 5:59,70621,70,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
127153147,9/3/2021 6:00,9/3/2021 7:20,70739,4787,1056,Wood St & Sixth Ave,1056,Wood St & Sixth Ave,Customer
127153469,9/3/2021 6:04,9/3/2021 6:18,71217,847,1062,S Winebiddle St & Penn Ave,1027,Shady Ave & Ellsworth Ave,Subscriber
127153590,9/3/2021 6:05,9/3/2021 7:22,70621,4604,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
127154621,9/3/2021 6:16,9/3/2021 6:23,70525,407,49671,9th St & Penn Ave,1015,Federal St & E North Ave,Subscriber
127159734,9/3/2021 7:08,9/3/2021 7:22,70663,876,1072,Glasshouse,1086,Technology Dr & Bates St ,Subscriber
127160005,9/3/2021 7:10,9/3/2021 7:36,70856,1537,1062,S Winebiddle St & Penn Ave,1086,Technology Dr & Bates St ,Subscriber
127161614,9/3/2021 7:26,9/3/2021 7:40,70705,862,1023,Liberty Ave & Baum Blvd,1041,Fifth Ave & S Bouquet St,Customer
127162673,9/3/2021 7:35,9/3/2021 7:41,70532,334,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127162777,9/3/2021 7:36,9/3/2021 7:48,70848,713,1023,Liberty Ave & Baum Blvd,1099,Forbes Ave & S Craig St,Customer
127162980,9/3/2021 7:38,9/3/2021 7:52,70776,836,1070,Hobart St & Wightman St,1094,O'Hara St & Desoto St,Subscriber
127163256,9/3/2021 7:41,9/3/2021 7:53,70376,747,49401,Stanton Ave & N Negley Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127164752,9/3/2021 7:55,9/3/2021 8:05,70864,613,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
127165986,9/3/2021 8:06,9/3/2021 8:16,70525,592,1015,Federal St & E North Ave,49691,Liberty Ave & 6th St,Subscriber
127166929,9/3/2021 8:14,9/3/2021 8:21,70632,387,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,Subscriber
127167010,9/3/2021 8:15,9/3/2021 8:25,70736,584,1072,Glasshouse,1072,Glasshouse,Subscriber
127167216,9/3/2021 8:17,9/3/2021 8:20,70667,196,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127167755,9/3/2021 8:21,9/3/2021 8:23,70621,138,1016,17th St & Penn Ave,,BIKE 70621,Customer
127167926,9/3/2021 8:22,9/3/2021 8:41,70757,1140,1034,Ellsworth Ave & N Neville St,1005,Forbes Ave & Grant St,Customer
127168505,9/3/2021 8:27,9/3/2021 8:32,71196,295,1038,Boulevard of the Allies & Parkview Ave,1091,Semple St & Louisa St,Subscriber
127168701,9/3/2021 8:29,9/3/2021 8:36,70532,393,1093,S Bouquet Ave & Sennott St,,BIKE 70532,Subscriber
127168772,9/3/2021 8:30,9/3/2021 8:40,70684,603,49401,Stanton Ave & N Negley Ave,1024,S Negley Ave & Baum Blvd,Subscriber
127168897,9/3/2021 8:31,9/3/2021 13:34,70952,18211,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Customer
127168945,9/3/2021 8:31,9/3/2021 8:42,70705,639,1041,Fifth Ave & S Bouquet St,1086,Technology Dr & Bates St ,Subscriber
127168990,9/3/2021 8:32,9/3/2021 8:46,70924,837,1048,S 18th St & Sidney St,1082,W Station Square Dr & Bessemer Court,Customer
127169005,9/3/2021 8:32,9/3/2021 8:46,70246,841,1048,S 18th St & Sidney St,1082,W Station Square Dr & Bessemer Court,Customer
127169499,9/3/2021 8:36,9/3/2021 8:54,70580,1029,49251,Schenley Dr & Forbes Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
127169738,9/3/2021 8:38,9/3/2021 8:48,70149,597,49301,Centre Ave & N Craig St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127169913,9/3/2021 8:40,9/3/2021 8:45,70801,330,49641,11th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
127170070,9/3/2021 8:41,9/3/2021 8:51,70641,633,49601,Smallman St & 31st St,49671,9th St & Penn Ave,Subscriber
127170234,9/3/2021 8:42,9/3/2021 8:50,70767,473,1093,S Bouquet Ave & Sennott St,1086,Technology Dr & Bates St ,Subscriber
127170850,9/3/2021 8:48,9/3/2021 8:57,71172,542,49301,Centre Ave & N Craig St,,BIKE 71172,Subscriber
127170895,9/3/2021 8:48,9/3/2021 8:56,71182,445,1021,Taylor St & Liberty Ave,1021,Taylor St & Liberty Ave,Subscriber
127171158,9/3/2021 8:50,9/3/2021 8:56,70916,346,49371,E Liberty Blvd & Larimer Ave,1029,Alder St & S Highland Ave,Subscriber
127171448,9/3/2021 8:53,9/3/2021 11:30,70610,9417,1049,S 12th St & E Carson St,1017,21st St & Penn Ave,Customer
127171522,9/3/2021 8:53,9/3/2021 8:57,70698,231,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
127171774,9/3/2021 8:55,9/3/2021 9:00,70677,266,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
127172197,9/3/2021 8:58,9/3/2021 9:04,70794,314,1015,Federal St & E North Ave,49921,W General Robinson St & Chuck Noll Way,Subscriber
127174089,9/3/2021 9:12,9/3/2021 9:42,70938,1813,1002,Third Ave & Wood St,1017,21st St & Penn Ave,Customer
127174729,9/3/2021 9:17,9/3/2021 9:24,70775,414,49391,E Liberty Blvd & Negley Ave,1026,Penn Ave & S Whitfield St,Subscriber
127174759,9/3/2021 9:17,9/3/2021 9:26,70534,520,1061,33rd St & Penn Ave ,49611,24th St & Smallman St,Subscriber
127175100,9/3/2021 9:20,9/3/2021 9:28,70832,482,1034,Ellsworth Ave & N Neville St,1093,S Bouquet Ave & Sennott St,Subscriber
127175397,9/3/2021 9:22,9/3/2021 9:29,70037,422,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
127177489,9/3/2021 9:37,9/3/2021 9:45,70510,463,1020,42nd & Penn Ave.,1060,Penn Ave & 29th St,Subscriber
127177574,9/3/2021 9:38,9/3/2021 9:43,70993,323,1000,Liberty Ave & Stanwix St,1052,McAnulty Dr & Forbes Ave,Subscriber
127178367,9/3/2021 9:44,9/3/2021 9:48,70986,243,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
127178399,9/3/2021 9:44,9/3/2021 9:53,70977,546,49301,Centre Ave & N Craig St,1097,Tennyson Ave & Fifth Ave,Subscriber
127178445,9/3/2021 9:44,9/3/2021 9:53,70534,507,49611,24th St & Smallman St,1061,33rd St & Penn Ave ,Subscriber
127178748,9/3/2021 9:47,9/3/2021 9:52,70785,305,1044,Zulema St & Coltart Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127179150,9/3/2021 9:49,9/3/2021 9:55,70050,314,,BIKE 70050,,BIKE 70050,Subscriber
127179318,9/3/2021 9:51,9/3/2021 10:00,70743,527,1033,Ivy St & Walnut St   ,1035,Fifth Ave & S Dithridge St,Subscriber
127179570,9/3/2021 9:53,9/3/2021 9:58,70948,327,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
127179672,9/3/2021 9:54,9/4/2021 8:08,71236,80086,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Customer
127179789,9/3/2021 9:54,9/3/2021 10:02,70962,461,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
127180978,9/3/2021 10:03,9/3/2021 10:17,70376,853,1028,Penn Ave & Putnam St (Bakery Square),49401,Stanton Ave & N Negley Ave,Subscriber
127180987,9/3/2021 10:03,9/3/2021 10:17,70916,838,1029,Alder St & S Highland Ave,49371,E Liberty Blvd & Larimer Ave,Subscriber
127181140,9/3/2021 10:04,9/3/2021 10:20,71172,962,,BIKE 71172,1086,Technology Dr & Bates St ,Customer
127181253,9/3/2021 10:04,9/3/2021 12:06,71220,7299,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,Customer
127181839,9/3/2021 10:08,9/3/2021 10:25,70553,981,1032,Walnut St & College St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127183257,9/3/2021 10:18,9/3/2021 11:03,70525,2683,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Subscriber
127183933,9/3/2021 10:22,9/3/2021 10:25,70821,168,1050,Healthy Ride Hub,,BIKE 70821,Customer
127184157,9/3/2021 10:24,9/3/2021 10:30,70149,350,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),49301,Centre Ave & N Craig St,Subscriber
127184261,9/3/2021 10:24,9/3/2021 10:35,70445,639,1023,Liberty Ave & Baum Blvd,1020,42nd & Penn Ave.,Subscriber
127185027,9/3/2021 10:30,9/3/2021 10:33,70821,164,,BIKE 70821,,BIKE 70821,Customer
127185759,9/3/2021 10:34,9/3/2021 10:36,70821,81,,BIKE 70821,1061,33rd St & Penn Ave ,Customer
127186281,9/3/2021 10:38,9/3/2021 10:42,70821,254,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
127186504,9/3/2021 10:40,9/3/2021 10:44,70046,285,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
127187183,9/3/2021 10:44,9/3/2021 10:51,70101,427,1088,Frazier St & Dawson St,1039,Atwood St & Bates St,Customer
127187301,9/3/2021 10:45,9/3/2021 10:50,70277,326,49301,Centre Ave & N Craig St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127187818,9/3/2021 10:48,9/3/2021 11:07,70347,1139,49301,Centre Ave & N Craig St,1026,Penn Ave & S Whitfield St,Subscriber
127188376,9/3/2021 10:52,9/3/2021 11:47,70633,3292,49201,Lytle St & Eliza St,49201,Lytle St & Eliza St,Subscriber
127188611,9/3/2021 10:53,9/3/2021 11:00,71196,423,1091,Semple St & Louisa St,1099,Forbes Ave & S Craig St,Subscriber
127188715,9/3/2021 10:54,9/3/2021 11:17,70638,1373,1023,Liberty Ave & Baum Blvd,1097,Tennyson Ave & Fifth Ave,Customer
127189016,9/3/2021 10:56,9/3/2021 11:57,70657,3655,49611,24th St & Smallman St,1011,Fort Duquesne Blvd & 7th St,Customer
127189488,9/3/2021 10:59,9/3/2021 11:01,70948,101,1093,S Bouquet Ave & Sennott St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127189716,9/3/2021 11:01,9/3/2021 11:47,70619,2736,1072,Glasshouse,1017,21st St & Penn Ave,Customer
127189933,9/3/2021 11:02,9/3/2021 11:47,70433,2651,1084,Hot Metal St & Tunnel Blvd,1017,21st St & Penn Ave,Customer
127191171,9/3/2021 11:10,9/3/2021 11:15,70738,291,1045,S 27th St & Sidney St. (Southside Works),1086,Technology Dr & Bates St ,Subscriber
127191265,9/3/2021 11:11,9/3/2021 11:16,70781,343,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
127192384,9/3/2021 11:18,9/3/2021 11:21,70781,208,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
127193086,9/3/2021 11:22,9/3/2021 11:31,70962,538,1093,S Bouquet Ave & Sennott St,1088,Frazier St & Dawson St,Subscriber
127193392,9/3/2021 11:24,9/3/2021 11:36,70920,705,1069,Beacon St & Murray Ave,1099,Forbes Ave & S Craig St,Subscriber
127193611,9/3/2021 11:26,9/3/2021 11:51,70776,1488,1094,O'Hara St & Desoto St,1045,S 27th St & Sidney St. (Southside Works),Subscriber
127193690,9/3/2021 11:26,9/3/2021 11:30,70742,206,1003,First Ave & Smithfield St,1003,First Ave & Smithfield St,Customer
127194404,9/3/2021 11:31,9/3/2021 11:53,70832,1298,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Subscriber
127194976,9/3/2021 11:34,9/3/2021 11:51,70125,1002,1024,S Negley Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Subscriber
127196370,9/3/2021 11:43,9/3/2021 11:51,70124,451,49801,Microsoft,1016,17th St & Penn Ave,Subscriber
127196433,9/3/2021 11:44,9/3/2021 11:45,70563,68,,BIKE 70563,,BIKE 70563,Customer
127196708,9/3/2021 11:45,9/3/2021 11:58,70957,758,49611,24th St & Smallman St,49671,9th St & Penn Ave,Subscriber
127197632,9/3/2021 11:51,9/3/2021 11:59,70101,465,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
127197837,9/3/2021 11:52,9/3/2021 12:17,70656,1479,49641,11th St & Penn Ave,1060,Penn Ave & 29th St,Customer
127198102,9/3/2021 11:54,9/3/2021 12:11,71226,989,1023,Liberty Ave & Baum Blvd,49401,Stanton Ave & N Negley Ave,Customer
127198271,9/3/2021 11:55,9/3/2021 12:14,70825,1128,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1029,Alder St & S Highland Ave,Subscriber
127198307,9/3/2021 11:55,9/3/2021 12:10,70696,879,1021,Taylor St & Liberty Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127199157,9/3/2021 12:01,9/3/2021 12:05,70906,255,1002,Third Ave & Wood St,,BIKE 70906,Subscriber
127199401,9/3/2021 12:03,9/3/2021 12:06,70796,215,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Subscriber
127199469,9/3/2021 12:03,9/3/2021 12:10,71195,437,1053,Hamilton Ave & Zodiac Way,1027,Shady Ave & Ellsworth Ave,Subscriber
127200012,9/3/2021 12:06,9/3/2021 12:24,70667,1047,1095,Schenley Dr & Forbes Ave (Schenley Plaza),49261,Wightman St & Forbes Ave,Subscriber
127200297,9/3/2021 12:08,9/3/2021 16:49,71223,16853,1002,Third Ave & Wood St,49921,W General Robinson St & Chuck Noll Way,Customer
127200306,9/3/2021 12:08,9/3/2021 12:16,70843,490,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
127200642,9/3/2021 12:10,9/3/2021 12:17,70801,412,1016,17th St & Penn Ave,49801,Microsoft,Subscriber
127200826,9/3/2021 12:12,9/3/2021 12:30,70906,1080,,BIKE 70906,,BIKE 70906,Subscriber
127200955,9/3/2021 12:12,9/3/2021 12:23,70955,621,1002,Third Ave & Wood St,49921,W General Robinson St & Chuck Noll Way,Subscriber
127201984,9/3/2021 12:19,9/3/2021 15:19,70912,10827,1048,S 18th St & Sidney St,1002,Third Ave & Wood St,Customer
127201995,9/3/2021 12:19,9/3/2021 12:34,70375,927,1029,Alder St & S Highland Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
127202513,9/3/2021 12:22,9/3/2021 12:38,70149,965,49301,Centre Ave & N Craig St,1086,Technology Dr & Bates St ,Subscriber
127202810,9/3/2021 12:24,9/3/2021 12:57,70553,1991,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1094,O'Hara St & Desoto St,Customer
127203230,9/3/2021 12:26,9/3/2021 17:35,70763,18530,1084,Hot Metal St & Tunnel Blvd,1084,Hot Metal St & Tunnel Blvd,Customer
127203362,9/3/2021 12:27,9/3/2021 13:00,70911,1950,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Customer
127204135,9/3/2021 12:32,9/3/2021 12:58,70105,1530,1084,Hot Metal St & Tunnel Blvd,1072,Glasshouse,Customer
127204304,9/3/2021 12:33,9/3/2021 13:03,71226,1812,49401,Stanton Ave & N Negley Ave,1023,Liberty Ave & Baum Blvd,Customer
127204683,9/3/2021 12:35,9/3/2021 12:46,70599,629,49921,W General Robinson St & Chuck Noll Way,,BIKE 70599,Subscriber
127204866,9/3/2021 12:36,9/3/2021 13:42,70577,3922,1023,Liberty Ave & Baum Blvd,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Customer
127205241,9/3/2021 12:39,9/3/2021 12:53,70848,865,1099,Forbes Ave & S Craig St,1033,Ivy St & Walnut St   ,Subscriber
127205358,9/3/2021 12:40,9/3/2021 12:49,70948,522,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1044,Zulema St & Coltart Ave,Subscriber
127205404,9/3/2021 12:40,9/3/2021 12:47,70979,396,49951,Butler St & 36th St,1059,Burns White Center at 3 Crossings,Subscriber
127205649,9/3/2021 12:41,9/3/2021 12:50,70906,516,,BIKE 70906,1003,First Ave & Smithfield St,Subscriber
